old,old,old,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Share+Schemes,employmentandlabourmarket/peopleinwork/earningsandworkinghours,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Hourly+Earnings,employmentandlabourmarket/peopleinwork/earningsandworkinghours,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Low+Pay,employmentandlabourmarket/peopleinwork/earningsandworkinghours,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Monthly+Earnings,employmentandlabourmarket/peopleinwork/earningsandworkinghours,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=National+Minimum+Wage,employmentandlabourmarket/peopleinwork/earningsandworkinghours,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Self-employment+Earnings,employmentandlabourmarket/peopleinwork/earningsandworkinghours,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Weekly+Earnings,employmentandlabourmarket/peopleinwork/earningsandworkinghours,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Employment,employmentandlabourmarket/peopleinwork/employmentandemployeetypes,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Attitudes+To+Work,employmentandlabourmarket/peopleinwork/employmentandemployeetypes,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Job+Satisfaction,employmentandlabourmarket/peopleinwork/employmentandemployeetypes,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Job+Security,employmentandlabourmarket/peopleinwork/employmentandemployeetypes,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Employee+Type,employmentandlabourmarket/peopleinwork/employmentandemployeetypes,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Employees+By+Age,employmentandlabourmarket/peopleinwork/employmentandemployeetypes,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Employees+By+Sex,employmentandlabourmarket/peopleinwork/employmentandemployeetypes,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Foreign+Workers,employmentandlabourmarket/peopleinwork/employmentandemployeetypes,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Graduate+Employment,employmentandlabourmarket/peopleinwork/employmentandemployeetypes,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=People+With+Disabilities,employmentandlabourmarket/peopleinwork/employmentandemployeetypes,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Employment+Type,employmentandlabourmarket/peopleinwork/employmentandemployeetypes,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Apprenticeships,employmentandlabourmarket/peopleinwork/employmentandemployeetypes,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Employment+By+Industry+Sector,employmentandlabourmarket/peopleinwork/employmentandemployeetypes,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Employment+By+Occupation,employmentandlabourmarket/peopleinwork/employmentandemployeetypes,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Full-time+Employment,employmentandlabourmarket/peopleinwork/employmentandemployeetypes,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Home+Working,employmentandlabourmarket/peopleinwork/employmentandemployeetypes,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Part-time+Employment,employmentandlabourmarket/peopleinwork/employmentandemployeetypes,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Private+Sector+Employment,employmentandlabourmarket/peopleinwork/employmentandemployeetypes,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Public+Sector+Employment,employmentandlabourmarket/peopleinwork/employmentandemployeetypes,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Self-employment,employmentandlabourmarket/peopleinwork/employmentandemployeetypes,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Supplementary+Employment,employmentandlabourmarket/peopleinwork/employmentandemployeetypes,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Teleworking,employmentandlabourmarket/peopleinwork/employmentandemployeetypes,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Temporary+Employment,employmentandlabourmarket/peopleinwork/employmentandemployeetypes,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Unpaid+Work,employmentandlabourmarket/peopleinwork/employmentandemployeetypes,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Voluntary+Work,employmentandlabourmarket/peopleinwork/employmentandemployeetypes,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Labour+Force+and+Employment+Rates,employmentandlabourmarket/peopleinwork/employmentandemployeetypes,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Labour+Force+Projections,employmentandlabourmarket/peopleinwork/employmentandemployeetypes,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Place+Of+Work,employmentandlabourmarket/peopleinwork/employmentandemployeetypes,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Location+Of+Workplace,employmentandlabourmarket/peopleinwork/employmentandemployeetypes,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Size+Of+Workplace,employmentandlabourmarket/peopleinwork/employmentandemployeetypes,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Travel+To+Work+Area,employmentandlabourmarket/peopleinwork/employmentandemployeetypes,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Regional+Employment,employmentandlabourmarket/peopleinwork/employmentandemployeetypes,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Local+Labour+Market+Indicators,employmentandlabourmarket/peopleinwork/employmentandemployeetypes,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Terms+and+Conditions+Of+Employment,employmentandlabourmarket/peopleinwork/employmentandemployeetypes,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Flexible+Working,employmentandlabourmarket/peopleinwork/employmentandemployeetypes,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Holiday+Leave,employmentandlabourmarket/peopleinwork/employmentandemployeetypes,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Maternity+Leave,employmentandlabourmarket/peopleinwork/employmentandemployeetypes,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Paternity+Leave,employmentandlabourmarket/peopleinwork/employmentandemployeetypes,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Sickness+Absence+Policy,employmentandlabourmarket/peopleinwork/employmentandemployeetypes,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Trade+Unions,employmentandlabourmarket/peopleinwork/workplacedisputesandworkingconditions,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Working+Households,employmentandlabourmarket/peopleinwork/employmentandemployeetypes,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Hours+Of+Work,employmentandlabourmarket/peopleinwork/earningsandworkinghours,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Average+Hours,employmentandlabourmarket/peopleinwork/earningsandworkinghours,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Total+Hours,employmentandlabourmarket/peopleinwork/earningsandworkinghours,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Usual+Hours,employmentandlabourmarket/peopleinwork/earningsandworkinghours,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Weekly+Hours,employmentandlabourmarket/peopleinwork/earningsandworkinghours,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Labour+Disputes,employmentandlabourmarket/peopleinwork/workplacedisputesandworkingconditions,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Collective+Agreement,employmentandlabourmarket/peopleinwork/workplacedisputesandworkingconditions,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Days+Lost+Due+To+Industrial+Action,employmentandlabourmarket/peopleinwork/workplacedisputesandworkingconditions,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Employer-employee+Dialogue,employmentandlabourmarket/peopleinwork/workplacedisputesandworkingconditions,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Productivity,employmentandlabourmarket/peopleinwork/labourproductivity,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=People+Not+In+Work,employmentandlabourmarket/peoplenotinwork,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Claimant+Count,employmentandlabourmarket/peoplenotinwork,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Claimant+Count+By+Age,employmentandlabourmarket/peoplenotinwork,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Claimant+Count+By+Duration+Of+Claim,employmentandlabourmarket/peoplenotinwork,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Claimant+Count+By+Occupation+Sought,employmentandlabourmarket/peoplenotinwork,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Claimant+Count+By+Reason,employmentandlabourmarket/peoplenotinwork,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Claimant+Count+By+Region,employmentandlabourmarket/peoplenotinwork,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Claimant+Count+By+Sex,employmentandlabourmarket/peoplenotinwork,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Claimant+Count+Flows,employmentandlabourmarket/peoplenotinwork,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Claimant+Count+Rates,employmentandlabourmarket/peoplenotinwork,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Claimant+History,employmentandlabourmarket/peoplenotinwork,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Jobseeker'S+Allowance,employmentandlabourmarket/peoplenotinwork,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Economic+Inactivity,employmentandlabourmarket/peoplenotinwork,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Economic+Inactivity+By+Age,employmentandlabourmarket/peoplenotinwork,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Economic+Inactivity+By+Duration,employmentandlabourmarket/peoplenotinwork,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Economic+Inactivity+By+Reason,employmentandlabourmarket/peoplenotinwork,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Economic+Inactivity+By+Sex,employmentandlabourmarket/peoplenotinwork,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Redundancies,employmentandlabourmarket/peoplenotinwork/unemployment,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Redundancies+By+Age,employmentandlabourmarket/peoplenotinwork/unemployment,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Redundancies+By+Industry,employmentandlabourmarket/peoplenotinwork/unemployment,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Redundancies+By+Rate+and+Level,employmentandlabourmarket/peoplenotinwork/unemployment,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Redundancies+By+Region,employmentandlabourmarket/peoplenotinwork/unemployment,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Unemployment,employmentandlabourmarket/peoplenotinwork/unemployment,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Contributions+To+Ilo+Unemployment+Rates,employmentandlabourmarket/peoplenotinwork/unemployment,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Job+Search+Methods,employmentandlabourmarket/peoplenotinwork/unemployment,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Long+Term+Unemployment,employmentandlabourmarket/peoplenotinwork/unemployment,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Unemployment+By+Age,employmentandlabourmarket/peoplenotinwork/unemployment,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Unemployment+By+Duration,employmentandlabourmarket/peoplenotinwork/unemployment,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Unemployment+By+Ethnicity,employmentandlabourmarket/peoplenotinwork/unemployment,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Unemployment+By+Highest+Qualification,employmentandlabourmarket/peoplenotinwork/unemployment,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Unemployment+By+Previous+Work+and+Status,employmentandlabourmarket/peoplenotinwork/unemployment,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Unemployment+By+Region,employmentandlabourmarket/peoplenotinwork/unemployment,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Unemployment+By+Sex,employmentandlabourmarket/peoplenotinwork/unemployment,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Unemployment+Rates,employmentandlabourmarket/peoplenotinwork/unemployment,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Workless+Households,employmentandlabourmarket/peoplenotinwork/unemployment,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=People+and+Places,peoplepopulationandcommunity/,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Communities,peoplepopulationandcommunity/community,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Cohesion+and+Participation,peoplepopulationandcommunity/community/cohesionandparticipation,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Citizenship+Survey,peoplepopulationandcommunity/community/cohesionandparticipation,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Neighbourhoods+and+Communities,peoplepopulationandcommunity/community/neighbourhoods,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Communal+Establishments,peoplepopulationandcommunity/community/neighbourhoods,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Community+Legal+Services,peoplepopulationandcommunity/community/neighbourhoods,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Community+Safety,peoplepopulationandcommunity/community/neighbourhoods,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Community+Wellbeing,peoplepopulationandcommunity/wellbeing,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Societal+Wellbeing,peoplepopulationandcommunity/wellbeing,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Measuring+Societal+Wellbeing,peoplepopulationandcommunity/wellbeing,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Quality+Of+Life,peoplepopulationandcommunity/wellbeing,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Educational+Aspects,peoplepopulationandcommunity/wellbeing,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Environmental+Aspects,peoplepopulationandcommunity/wellbeing,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Health+Aspects,peoplepopulationandcommunity/wellbeing,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Social+Capital,peoplepopulationandcommunity/wellbeing,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Social+Deprivation,peoplepopulationandcommunity/wellbeing,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Social+Justice,peoplepopulationandcommunity/wellbeing,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Standard+Of+Living,peoplepopulationandcommunity/wellbeing,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Sustainable+Development,peoplepopulationandcommunity/community,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Housing+and+Households,peoplepopulationandcommunity/housing,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Households,peoplepopulationandcommunity/householdcharacteristics,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Demographic+Changes,peoplepopulationandcommunity/householdcharacteristics,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Household+Composition+and+Characteristics,peoplepopulationandcommunity/householdcharacteristics,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Disability+Within+Households,peoplepopulationandcommunity/householdcharacteristics,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Ethnicity+Within+Households,peoplepopulationandcommunity/householdcharacteristics,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Households+By+Size,peoplepopulationandcommunity/householdcharacteristics,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Households+By+Social+Class,peoplepopulationandcommunity/householdcharacteristics,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Households+By+Tenure,peoplepopulationandcommunity/householdcharacteristics,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Living+Arrangements,peoplepopulationandcommunity/householdcharacteristics,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=One+Person+Households,peoplepopulationandcommunity/householdcharacteristics,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Pensioner+Households,peoplepopulationandcommunity/householdcharacteristics,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Single+Parent+Households,peoplepopulationandcommunity/householdcharacteristics,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Household+Income+and+Expenditure,peoplepopulationandcommunity/personalandhouseholdfinances,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Gross+Household+Income,peoplepopulationandcommunity/personalandhouseholdfinances,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Low+Income+Households,peoplepopulationandcommunity/personalandhouseholdfinances,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Household+Projections,peoplepopulationandcommunity/householdcharacteristics,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Living+Conditions,peoplepopulationandcommunity/householdcharacteristics,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Number+Of+Households,peoplepopulationandcommunity/householdcharacteristics,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Housing+Market,peoplepopulationandcommunity/housing,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=First-time+Buyers,peoplepopulationandcommunity/housing,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Land+Prices,peoplepopulationandcommunity/housing,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Property+Repossessions,peoplepopulationandcommunity/housing,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Right+To+Buy+Scheme,peoplepopulationandcommunity/housing,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Housing+Need+and+Homelessness,peoplepopulationandcommunity/housing,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Applications+For+Housing,peoplepopulationandcommunity/housing,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Categories+Of+Need+For+Housing,peoplepopulationandcommunity/housing,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Causes+Of+Homelessness,peoplepopulationandcommunity/housing,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Households+Accepted+As+Homeless+By+Local+Authorities,peoplepopulationandcommunity/housing,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Households+Placed+In+Temporary+Accommodation,peoplepopulationandcommunity/housing,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Local+Authority+Action+For+Housing,peoplepopulationandcommunity/housing,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Overcrowded+Households,peoplepopulationandcommunity/housing,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Rough+Sleeping,peoplepopulationandcommunity/housing,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Statutory+Homelessness,peoplepopulationandcommunity/housing,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Housing+Stock,peoplepopulationandcommunity/housing,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Affordable+Housing,peoplepopulationandcommunity/housing,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Age+Of+Property,peoplepopulationandcommunity/housing,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Condition+Of+Housing+Stock,peoplepopulationandcommunity/housing,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Council+Tax+Band,peoplepopulationandcommunity/housing,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Decent+Homes+Standard,peoplepopulationandcommunity/housing,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Local+Authority+Sales+Of+Housing,peoplepopulationandcommunity/housing,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=New+Housebuilding+Activity,peoplepopulationandcommunity/housing,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Number+Of+Rooms+Of+Property,peoplepopulationandcommunity/housing,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Private+Rented+Housing,peoplepopulationandcommunity/housing,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Property+By+Tenure+Type,peoplepopulationandcommunity/housing,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Social+Housing,peoplepopulationandcommunity/housing,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=People,peoplepopulationandcommunity/,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Culture+and+Sport,peoplepopulationandcommunity/culturalidentity,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Culture,peoplepopulationandcommunity/culturalidentity,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Internet+and+Ict,peoplepopulationandcommunity/householdcharacteristics/homeinternetandsocialmediausage,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Sports+and+Recreation,peoplepopulationandcommunity/leisureandtourism,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Identity,peoplepopulationandcommunity/culturalidentity,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Ethnicity+and+Identity,peoplepopulationandcommunity/culturalidentity/ethnicity,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=National+Identity,peoplepopulationandcommunity/culturalidentity,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Religion+and+Identity,peoplepopulationandcommunity/culturalidentity/religion,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Sexual+Identity,peoplepopulationandcommunity/culturalidentity/sexuality,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Language,peoplepopulationandcommunity/culturalidentity/language,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=First+Language+At+Home,peoplepopulationandcommunity/culturalidentity/language,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Welsh+Language,peoplepopulationandcommunity/culturalidentity/language,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Social+Protection+and+Benefits,peoplepopulationandcommunity/personalandhouseholdfinances,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Low+Income,peoplepopulationandcommunity/personalandhouseholdfinances,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=National+Health+Service,peoplepopulationandcommunity/healthandsocialcare/healthcaresystem,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Pension+Schemes,peoplepopulationandcommunity/personalandhouseholdfinances/pensionssavingsandinvestments,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Occupational+Pension,employmentandlabourmarket/peopleinwork/workplacepensions,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Personal+Pension,peoplepopulationandcommunity/personalandhouseholdfinances/pensionssavingsandinvestments,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Stakeholder+Pension,peoplepopulationandcommunity/personalandhouseholdfinances/pensionssavingsandinvestments,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Social+Protection+Policies,peoplepopulationandcommunity/personalandhouseholdfinances,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Social+Security+Benefits,peoplepopulationandcommunity/personalandhouseholdfinances,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Bereavement+Benefits,peoplepopulationandcommunity/personalandhouseholdfinances,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Child+Benefit,peoplepopulationandcommunity/personalandhouseholdfinances,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Incapacity+Benefit,peoplepopulationandcommunity/personalandhouseholdfinances,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Jobseeker'S+Allowance+Benefit,peoplepopulationandcommunity/personalandhouseholdfinances,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=State+Pension,peoplepopulationandcommunity/personalandhouseholdfinances,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Tax+Credits,peoplepopulationandcommunity/personalandhouseholdfinances,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Tourism,peoplepopulationandcommunity/leisureandtourism,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Domestic+Tourism,peoplepopulationandcommunity/leisureandtourism,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Accommodation+In+The+Uk,businessindustryandtrade/tourismindustry,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Business+Trips+In+The+Uk,businessindustryandtrade/tourismindustry,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Day+Trips,peoplepopulationandcommunity/leisureandtourism,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Demographic+Profile+Of+Tourists,peoplepopulationandcommunity/leisureandtourism,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Employment+In+Uk+Tourism,businessindustryandtrade/tourismindustry,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Expenditure+Of+Tourists+In+The+Uk,businessindustryandtrade/tourismindustry,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Leisure+Trips+In+The+Uk,peoplepopulationandcommunity/leisureandtourism,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Length+Of+Stay+In+The+Uk,peoplepopulationandcommunity/leisureandtourism,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Nationality+Of+Tourists,peoplepopulationandcommunity/leisureandtourism,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Port+Of+Entry+Into+The+Uk,peoplepopulationandcommunity/leisureandtourism,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Tourism+In+England,peoplepopulationandcommunity/leisureandtourism,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Tourism+In+Northern+Ireland,peoplepopulationandcommunity/leisureandtourism,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Tourism+In+Scotland,peoplepopulationandcommunity/leisureandtourism,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Tourism+In+Wales,peoplepopulationandcommunity/leisureandtourism,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Tourist+Attractions,peoplepopulationandcommunity/leisureandtourism,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Visits+To+Friends+and+Relatives+In+The+Uk,peoplepopulationandcommunity/leisureandtourism,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Visits+To+The+Uk+By+Overseas+Residents,peoplepopulationandcommunity/leisureandtourism,,,
http://www.ons.gov.uk/ons/taxonomy/index.html?nscl=Visits+Within+The+Uk+By+Uk+Residents,peoplepopulationandcommunity/leisureandtourism,,,
